ID,anomaly_score,is_anomaly,rank
28267,0.4572941208414795,1,228.0
95553,0.4572382302847132,1,229.0
28862,0.45703403910050944,1,230.0
40632,0.4568210074725859,1,231.0
29613,0.45671367936951696,1,232.0
3669,0.45665084824292557,1,233.0
28921,0.4558493071410763,1,234.0
97300,0.45531213386855485,1,235.0
87663,0.4551450474990748,1,236.0
107610,0.4546129288274818,1,237.0
77539,0.45421052249357746,1,238.0
37613,0.45412750745841635,1,239.0
40427,0.4540649965841016,1,240.0
39645,0.453971528950906,1,241.0
9663,0.45395940970484394,1,242.0
113068,0.4537145533662536,1,243.0
29752,0.4536614482728396,1,244.0
93304,0.45354218148796643,1,245.0
50598,0.45349285499651093,1,246.0
109461,0.45289261020260096,1,247.0
4748,0.45288787592607904,1,248.0
40157,0.4528054053043563,1,249.0
28304,0.4527959855934388,1,250.0
56799,0.45271055705125973,1,251.0
68624,0.45246182541185836,1,252.0
76109,0.45224147250390245,1,253.0
42764,0.45222215438634505,1,254.0
106858,0.4521872651642591,1,255.0
50467,0.4520049403746397,1,256.0
10934,0.45176532966165306,1,257.0
113762,0.45175606754970543,1,258.0
35903,0.45162534014276845,1,260.5
81708,0.45162534014276845,1,260.5
53535,0.45162534014276845,1,260.5
86957,0.45162534014276845,1,260.5
9506,0.4515688511142525,1,263.0
92750,0.45155805040094,1,264.0
28261,0.45141349521774227,1,265.0
40837,0.4513709104915443,1,266.0
44011,0.4511179526914568,1,267.0
21169,0.45111715985468914,1,268.0
42278,0.4510435150263563,1,269.0
102462,0.45092234055120073,1,270.0
43798,0.4507089702887217,1,271.0
115835,0.4505888101644002,1,272.0
57611,0.4505818990958397,1,273.0
27929,0.4504562567097719,1,274.0
84627,0.4503681917480675,1,275.0
98510,0.45036115196107884,1,276.0
92871,0.449634518924649,1,277.0
5142,0.44931774324652873,1,278.0
47578,0.44910337993743177,1,279.0
113956,0.4490595557435586,1,280.0
37875,0.44899323560186777,1,281.0
25975,0.44861526354087644,1,282.0
30499,0.44835742179628396,1,283.0
11399,0.4480011410486868,1,284.0
6696,0.4479366240076488,1,285.0
90699,0.44792650246310933,1,286.0
56427,0.4476114596314499,1,287.0
98448,0.44727381110408915,1,288.0
90092,0.44653353196365553,1,289.0
83217,0.4460836209672724,1,290.0
98531,0.4459235109631987,1,291.0
21571,0.4456703631208474,1,292.0
96369,0.4456335575731304,1,293.0
30746,0.44555146421330705,1,294.0
95695,0.44550733691472627,1,295.0
8581,0.44537714045525145,1,296.0
81777,0.44511250030120747,1,297.0
21138,0.44497140272766533,1,298.0
108081,0.4449498801656431,1,299.5
108080,0.4449498801656431,1,299.5
18474,0.44491589730481995,1,301.0
103054,0.44491018433266805,1,302.0
5365,0.44444153557601085,1,303.0
88988,0.44402356873631077,1,304.0
99326,0.4440158412570989,1,305.0
92649,0.44383075546586337,1,306.0
75863,0.4436453341899319,1,307.0
102228,0.4434180794161048,1,308.0
7775,0.4429905686138835,1,309.0
1216,0.44298844489604317,1,310.0
8419,0.44277531522726704,1,311.0
20039,0.44256295929500167,1,312.0
80840,0.4424594680273905,1,313.0
6664,0.44245489243650604,1,314.0
97633,0.442437682011822,1,315.0
115190,0.44232781758917217,1,316.0
41199,0.44230167933600983,1,317.0
18771,0.4422863348094561,1,318.0
72233,0.4422338398026423,1,319.0
53042,0.44174052016574017,1,320.0
114195,0.44168068914431563,1,321.0
14220,0.44147405024338104,1,322.0
19612,0.44137251425449575,1,323.0
67126,0.44115127291434586,1,324.0
39838,0.44079577389988667,1,325.0
114409,0.4404596534520623,1,326.0
23607,0.4402855825430564,1,327.0
41519,0.4402190645386448,1,328.0
54232,0.44013811302526823,1,329.0
97881,0.4399883995263315,1,330.0
44516,0.4399513413620457,1,331.0
51982,0.43978437982401464,1,332.0
106312,0.439763643845344,1,333.0
77450,0.43973907242979116,1,334.0
9065,0.4396724667524414,1,335.5
9050,0.4396724667524414,1,335.5
40521,0.43965888469844444,1,337.0
104403,0.4394263469654266,1,338.0
101065,0.43938212113503883,1,339.0
14859,0.43927904430405296,1,340.0
4453,0.4392011001840539,1,341.0
11471,0.4390541060087473,1,342.0
41461,0.4390379639060912,1,343.0
65100,0.4389972085789389,1,344.0
4721,0.4388538269550435,1,345.5
5687,0.4388538269550435,1,345.5
82505,0.43878924257629004,1,347.0
854,0.4387399087372571,1,348.0
12051,0.4385864685340327,1,349.0
78719,0.4385189333750618,1,350.0
8727,0.43851481573482254,1,351.0
44298,0.437846405313551,1,352.0
25100,0.43783002738715043,1,353.0
12581,0.43780854567788907,1,354.0
106550,0.43764167154453826,1,355.0
21090,0.43762528127986444,1,356.0
67280,0.4374145246398997,1,357.0
33766,0.4374115496201464,1,358.0
45639,0.43698960648812557,1,359.0
25883,0.4369661376825196,1,360.0
63723,0.436800525241989,1,361.0
86896,0.4365251633524818,1,362.0
112561,0.4362619254065956,1,363.0
51981,0.4361758396399901,1,364.0
65300,0.43608912730213467,1,365.0
110947,0.4360836828014939,1,366.0
10618,0.4360239108049234,1,367.0
59210,0.4352835164212548,1,368.0
109180,0.4351037373602873,1,369.0
89933,0.4348737154817163,1,370.0
48153,0.43469948153676397,1,371.0
84971,0.43458093480884397,1,372.0
77983,0.4345092372302218,1,373.0
9320,0.4343295897719055,1,374.0
32387,0.43424554919074176,1,375.0
37506,0.43420879679862456,1,376.0
23679,0.4342076935327556,1,377.0
28558,0.4341278252156747,1,378.0
3847,0.43390380406645224,1,379.0
26420,0.4337180563814046,1,380.0
101429,0.43367305915340826,1,381.0
18303,0.4335569769318818,1,382.0
90676,0.4334898554872307,1,383.0
38802,0.4334400821244909,1,384.0
58854,0.43300758910631654,1,385.0
81690,0.43298243931742025,1,386.0
87004,0.4329174022789831,1,387.0
78747,0.4328050228266964,1,388.0
1203,0.4326865655330901,1,389.0
11420,0.4325365295878614,1,390.0
9805,0.43176837373708377,1,391.0
81844,0.4317436100035097,1,392.0
110259,0.4317184987633822,1,393.0
115699,0.43166478840641764,1,394.0
65119,0.4314808606803828,1,395.0
78562,0.4313513023170715,1,396.0
110264,0.43130178418161913,1,397.0
22686,0.4309050144721423,1,398.0
10715,0.4305547867377457,1,399.0
10,0.4304922335357745,1,400.0
4733,0.43045315453756666,1,401.0
103839,0.4304444209444313,1,402.0
43805,0.4303209311855736,1,403.0
39041,0.4302488223555919,1,404.0
80350,0.4302149549054427,1,405.0
11398,0.43000390411023814,1,406.0
4466,0.42996815600327665,1,407.0
39636,0.4297896643888633,1,408.0
113828,0.4297450057706684,1,409.0
3400,0.42971054761056177,1,410.0
35254,0.42970539581887435,1,411.0
39078,0.429613648702347,1,412.0
49661,0.429570756230505,1,413.0
93859,0.4293103551568551,1,414.0
4244,0.42917099132054237,1,415.0
64196,0.42916342152153447,1,416.0
43194,0.4291206924476976,1,417.0
8589,0.42907796226431444,1,418.0
100547,0.4290601432308021,1,419.0
61249,0.4288347130398126,1,420.0
7743,0.42874884864318386,1,421.0
74692,0.4281754055791517,1,422.0
37671,0.42816742819411197,1,423.0
10860,0.42813466110739956,1,424.0
112934,0.42813262274482455,1,425.0
112524,0.42810613662971586,1,426.0
31058,0.42806848787816265,1,427.0
25054,0.42806229461511747,1,428.0
81086,0.4274429740266479,1,429.0
11749,0.42713968974238403,1,430.0
110689,0.42685233406741985,1,431.0
113730,0.4266195804529884,1,432.0
35376,0.4265169090679059,1,433.0
83148,0.4265095531308938,1,434.0
103055,0.426500342122017,1,435.0
5476,0.42648515295377853,1,436.0
113532,0.42641209258634793,1,437.0
31787,0.4263858371396371,1,438.0
19158,0.4262019160298186,1,439.0
33824,0.42615242825282174,1,440.0
106450,0.42605836560985033,1,441.0
50896,0.4259914378999332,1,442.0
96455,0.42594738148343536,1,443.0
76407,0.4259363596769283,1,444.0
57008,0.42588450528682376,1,445.0
26939,0.4258329740517959,1,446.0
79251,0.42537029684118055,1,447.0
4503,0.425242235248655,1,448.0
31517,0.42520700690906116,1,449.0
71366,0.42487984805032736,1,450.0
16706,0.42464639824997913,1,451.0
111244,0.42444136526200393,1,452.0
48930,0.4243961138780812,1,453.0
11058,0.42436340333898226,1,454.0
41304,0.4243248294338544,1,455.0
6740,0.4237361099679904,1,456.0
54161,0.42366880636802895,1,457.0
46631,0.4236584431621929,1,458.0
96377,0.42364197790690705,1,459.0
9909,0.42303388248020735,1,460.0
96525,0.42301446487460215,1,461.0
59060,0.4227599943900948,1,462.0
7366,0.4226650176392821,1,463.0
69445,0.42262258857706647,1,464.0
58715,0.42260013512825656,1,465.0
103654,0.4225464007199906,1,466.0
6657,0.42249429449769016,1,467.0
106615,0.4224668986278755,1,468.0
72928,0.4224407867427196,1,469.0
9305,0.42239230974423186,1,470.0
5265,0.4223542309310893,1,471.0
65699,0.422051992839527,1,472.0
22899,0.42188182338869884,1,473.5
22898,0.42188182338869884,1,473.5
104088,0.42185844241105086,1,475.0
96618,0.42180400289344877,1,476.0
3758,0.421794509881649,1,477.0
103032,0.4217588665825116,1,478.0
20301,0.42165443548594017,1,479.0
42346,0.4213660713175259,1,480.0
53278,0.42122589630232,1,481.0
6902,0.4211511576641882,1,482.0
97976,0.42109335870686115,1,483.0
4692,0.4209209637853817,1,484.0
24368,0.42086154825091804,1,485.0
85468,0.4208001903942724,1,486.0
40513,0.4207943497762545,1,487.0
58206,0.4207490488134087,1,488.0
37672,0.4205746966906586,1,489.0
90720,0.4204600974564451,1,490.0
113020,0.4201092527751561,1,491.0
78896,0.4199983751696595,1,492.0
38368,0.41983563761161746,1,493.0
53956,0.41971195952793183,1,494.0
62539,0.4195568208843633,1,495.0
10691,0.41949125076527216,1,496.0
8886,0.419480376470163,1,497.0
106802,0.41945018849217164,1,498.0
18002,0.41944164059412836,1,499.0
41526,0.4193750816014526,1,500.0
103994,0.41936715475781006,1,501.0
62579,0.4192359159518839,1,511.5
10088,0.4192359159518839,1,511.5
62578,0.4192359159518839,1,511.5
61566,0.4192359159518839,1,511.5
11580,0.4192359159518839,1,511.5
66570,0.4192359159518839,1,511.5
65334,0.4192359159518839,1,511.5
63514,0.4192359159518839,1,511.5
1387,0.4192359159518839,1,511.5
66605,0.4192359159518839,1,511.5
62062,0.4192359159518839,1,511.5
62109,0.4192359159518839,1,511.5
63794,0.4192359159518839,1,511.5
10475,0.4192359159518839,1,511.5
10496,0.4192359159518839,1,511.5
8212,0.4192359159518839,1,511.5
11289,0.4192359159518839,1,511.5
21930,0.4192359159518839,1,511.5
66276,0.4192359159518839,1,511.5
65140,0.4192359159518839,1,511.5
9947,0.41922382598676244,1,522.0
12075,0.4191776396810688,1,523.0
107354,0.4191602671212339,1,524.0
46551,0.4191340803090656,1,525.0
111758,0.41912627663102026,1,526.0
22452,0.41906445491008,1,527.0
42610,0.41895828278477587,1,528.0
20385,0.4188998112122099,1,529.0
18060,0.41889298482379794,1,533.0
20087,0.41889298482379794,1,533.0
267,0.41889298482379794,1,533.0
100011,0.41889298482379794,1,533.0
113821,0.41889298482379794,1,533.0
100020,0.41889298482379794,1,533.0
268,0.41889298482379794,1,533.0
39262,0.4188802545274741,1,537.0
41278,0.41880071660472923,1,539.0
100442,0.41880071660472923,1,539.0
43469,0.41880071660472923,1,539.0
36176,0.4187259148074296,1,541.0
74527,0.4187013519193507,1,542.0
108611,0.418623565574493,1,543.0
110498,0.41859585994738713,1,544.0
40726,0.4185394723368895,1,545.0
24026,0.4184584026005675,1,546.0
41647,0.4184517389647112,1,552.0
39370,0.4184517389647112,1,552.0
15646,0.4184517389647112,1,552.0
39372,0.4184517389647112,1,552.0
91880,0.4184517389647112,1,552.0
39374,0.4184517389647112,1,552.0
39371,0.4184517389647112,1,552.0
39375,0.4184517389647112,1,552.0
64353,0.4184517389647112,1,552.0
58906,0.4184517389647112,1,552.0
39373,0.4184517389647112,1,552.0
114111,0.4182171580380067,1,558.0
78391,0.41818172273466125,1,559.0
101008,0.4181031157623941,1,560.0
62541,0.4180572527615003,1,561.0
20462,0.41788212387757956,1,562.0
65866,0.4178467402094218,1,563.0
46176,0.41772500743595153,1,564.0
79350,0.4177189873628424,1,565.0
31228,0.4176768789712311,1,566.0
110007,0.4174702101816437,1,567.0
100466,0.41736322150370875,1,568.0
16251,0.41721937773469475,1,569.0
46932,0.41712863200767547,1,570.0
38057,0.41708945448784746,1,571.0
34029,0.41704856384906064,1,572.0
28318,0.41696881021589094,1,573.0
12557,0.4169587609212505,1,574.0
110271,0.41685646906728546,1,575.0
75477,0.4168001467557888,1,576.0
98387,0.4164457551901106,1,577.0
115802,0.4164328597887192,1,578.0
2607,0.4163996252422607,1,579.0
13098,0.41634036965573346,1,580.0
114610,0.4160464514492136,1,581.0
5233,0.41601838049359413,1,582.0
64123,0.4159596164263086,1,583.0
12643,0.4158686491917898,1,584.0
22757,0.4156320007169058,1,585.0
62922,0.4155026021140444,1,586.0
111958,0.4154820046007588,1,587.0
23325,0.4154155262164939,1,588.0
105095,0.41539816432333876,1,589.0
96699,0.4151882675825517,1,590.0
20244,0.4151111419489979,1,591.0
8828,0.41508054701727315,1,592.0
8689,0.4149031788894153,1,593.0
3984,0.4148549348611531,1,594.0
82431,0.41483667451217227,1,595.0
18140,0.41479157545297124,1,596.0
26168,0.4147113787346382,1,597.0
64073,0.4146867364491617,1,598.0
83843,0.41465867109558996,1,599.0
90950,0.41460689206545415,1,600.0
62239,0.4145884404803938,1,603.5
74924,0.4145884404803938,1,603.5
65389,0.4145884404803938,1,603.5
37241,0.4145884404803938,1,603.5
30141,0.4145884404803938,1,603.5
41559,0.4145884404803938,1,603.5
76372,0.4144396135089926,1,607.0
1470,0.4141774423874125,1,608.0
28322,0.4140984391319915,1,609.0
3963,0.41394019678204397,1,610.0
96283,0.4138355972859514,1,611.0
36208,0.41382433320401635,1,612.0
67444,0.41381041427978843,1,613.0
37923,0.4137144558250057,1,614.0
65000,0.4136498641899241,1,615.0
10378,0.4135732517058427,1,616.0
115920,0.4135567409186869,1,617.0
107150,0.4133609218345019,1,618.0
46858,0.4132501200624131,1,619.0
107677,0.4132351853455204,1,620.0
64087,0.41305373988375993,1,621.0
13425,0.41296595778636647,1,622.0
86646,0.41289644186995733,1,623.0
55504,0.4128478029264964,1,624.0
114279,0.4127813631438924,1,625.0
77206,0.4127659309592462,1,626.0
106799,0.4127152311240496,1,627.0
86245,0.4126625593557648,1,628.0
106503,0.4126193975742713,1,629.0
97516,0.41233466196962043,1,630.0
1484,0.4122740079141779,1,631.0
101474,0.41222559079245363,1,632.0
88286,0.4120079315577593,1,633.0
104388,0.4117978237119376,1,634.0
93599,0.4116588554841536,1,635.0
15776,0.4115480292145882,1,636.0
37770,0.41151910356685883,1,637.0
33950,0.4114713367286983,1,638.0
45489,0.41134249437540993,1,639.0
114325,0.4113002063380184,1,640.0
80128,0.41124108824160077,1,641.0
86020,0.4111343684191966,1,642.0
68158,0.41111004498385806,1,643.0
4638,0.41086427394546243,1,644.5
4637,0.41086427394546243,1,644.5
26991,0.4108393226699494,1,646.0
9616,0.4107706360413025,1,647.0
20068,0.4107438699293149,1,648.0
62558,0.41059842494665555,1,649.0
21992,0.4104894228518735,1,650.0
104678,0.4103026781118445,1,651.0
47516,0.41016019115115265,1,652.0
6274,0.4100974815416526,1,653.0
25989,0.4100225616259179,1,654.0
107942,0.4099921563835862,1,655.0
46220,0.409971797023551,1,656.0
10512,0.40997124801287754,1,657.0
39220,0.4098544957478712,1,658.0
66601,0.40971900894117574,1,659.0
83835,0.40969622067384304,1,660.0
49415,0.4096545111129435,1,661.0
12979,0.40921124625834604,1,662.0
111003,0.40918009414182344,1,663.0
23230,0.4091499954178568,1,664.0
40148,0.40904449912489405,1,665.0
108587,0.40902763959847205,1,666.0
27703,0.4088781999880777,1,667.0
94993,0.40878652784341946,1,668.0
47517,0.4086934130606298,1,669.0
9900,0.4086614250240349,1,670.0
16250,0.4083537584555503,1,671.0
112729,0.4082591977212636,1,672.0
17924,0.4081363042171621,1,673.0
49751,0.4080942315950238,1,674.0
59612,0.4080169941533687,1,675.0
99389,0.40800943154176095,1,676.0
2798,0.4080043210491749,1,677.0
40428,0.4079982427437403,1,678.0
36910,0.4079565076222035,1,679.0
9631,0.4079312084556499,1,680.0
38041,0.40785700469386654,1,681.0
4185,0.40784005124853134,1,682.0
74844,0.40773466296806354,1,683.0
3023,0.40749656483143026,1,684.0
38338,0.40743304382885825,1,685.0
79446,0.4074253887989244,1,686.0
855,0.4073108566515108,1,687.0
12930,0.4072477263312992,1,688.0
104163,0.407124869764645,1,689.0
63724,0.40696040621371954,1,690.0
6647,0.406653578973621,1,691.0
104829,0.4064920706790671,1,692.0
4023,0.4064575640924365,1,693.0
94128,0.40636700298156825,1,694.0
72022,0.4062218586133436,1,695.0
58582,0.40578675686022037,1,696.0
41201,0.4057361132851235,1,697.0
84691,0.40568762215826015,1,698.0
80972,0.4056274420829887,1,700.0
76230,0.4056274420829887,1,700.0
99800,0.4056274420829887,1,700.0
474,0.4054062312454595,1,702.0
12838,0.40538711165849955,1,703.0
59243,0.4053238276047658,1,704.0
29907,0.405304408837285,1,705.0
110272,0.4052918469223261,1,706.0
79193,0.4051706985045851,1,707.0
104447,0.4051678613886871,1,708.0
26792,0.4051472617410095,1,709.0
408,0.40511397385292663,1,710.0
82106,0.40511195176950054,1,711.0
64320,0.405082249757179,1,712.0
86998,0.4047968904519329,1,713.0
6953,0.4046809977654715,1,714.0
96160,0.40450561126688955,1,715.0
21820,0.40445640151014167,1,716.0
89086,0.4043610173061477,1,717.0
44069,0.40432625590708826,1,718.0
94892,0.40428889614311797,1,719.0
12846,0.40428857998837736,1,720.0
80512,0.4042388123676718,1,721.0
33560,0.40406917315481233,1,722.0
20703,0.4038426511300506,1,723.0
90601,0.4037745535856328,1,724.5
91596,0.4037745535856328,1,724.5
28282,0.40364272603271023,1,726.0
17796,0.40359404383763836,1,727.0
50114,0.40357742248124034,1,728.0
15452,0.4035675417783424,1,729.0
15636,0.4035271718249296,1,730.0
95066,0.4034019682197658,1,731.0
87197,0.4031930276162064,1,732.0
49419,0.4031663386034908,1,733.0
100553,0.40306086319272927,1,734.0
397,0.4029499993906007,1,735.0
36112,0.40266292438965623,1,736.0
107925,0.40264151166923823,1,737.0
115502,0.40259410915576993,1,738.0
6737,0.40244984434375763,1,739.0
76349,0.4024043653288908,1,740.0
24012,0.40231905791141076,1,741.0
14459,0.4021566411371356,1,742.0
38612,0.40213041168978975,1,743.0
86135,0.40190129559502985,1,744.0
52415,0.40188098573970643,1,745.0
80573,0.4017093129362734,1,746.0
115579,0.40165176763613253,1,747.0
4113,0.4015034367619038,1,748.0
38010,0.40133434327047784,1,749.0
2657,0.4011823203459405,1,750.0
52920,0.40106593234266835,1,751.0
64550,0.4009107404185813,1,752.0
30299,0.40077967532075165,1,753.0
103837,0.4007491241650566,1,754.0
1476,0.40071686868677703,1,755.0
24690,0.4005519765099148,1,756.0
110787,0.40037430216052605,1,757.0
7145,0.4001492449501957,1,758.0
3983,0.40013829389394673,1,759.0
40625,0.4001219019199457,1,760.0
102366,0.4000847365499453,1,761.0
6400,0.40006885472676107,1,762.0
112284,0.3999917733977759,1,763.0
24974,0.39982536964765814,1,764.0
96839,0.3997830922333663,1,765.0
5242,0.399735954456376,1,766.0
64966,0.399434722320395,1,767.0
73275,0.39940166115463155,1,768.0
106669,0.39922672476296606,1,769.0
39219,0.3991911693191138,1,770.0
101815,0.3991794307387563,1,771.0
5648,0.3991006426770002,1,772.0
5989,0.3990182325662492,1,773.0
115177,0.39869796456688195,1,774.0
39805,0.39865431621867253,1,775.0
30308,0.39855011842905,1,776.0
55974,0.39852590584829906,1,777.0
49127,0.3984777002586777,1,778.0
